customer_id,first_order_date,acquisition_channel_id,acquisition_month_id,acquisition_channel_code,paid_social_subtype,acquisition_utm_campaign
2325,2024-05-11,2,17,paid_social,buyer_file,meta_buyer_file_2024_05
2326,2023-01-08,1,1,direct_mail,,direct_mail_2023_01
2327,2023-08-07,5,8,direct,,direct_2023_08
2328,2023-02-08,4,2,organic,,organic_2023_02
2329,2024-03-23,3,15,email,,email_2024_03
2330,2023-05-26,1,5,direct_mail,,direct_mail_2023_05
2331,2023-08-11,1,8,direct_mail,,direct_mail_2023_08
2332,2024-08-14,1,20,direct_mail,,direct_mail_2024_08
2333,2023-04-20,4,4,organic,,organic_2023_04
2334,2024-01-22,2,13,paid_social,buyer_file,meta_buyer_file_2024_01
2335,2023-10-10,5,10,direct,,direct_2023_10
2336,2024-08-22,4,20,organic,,organic_2024_08
2337,2023-11-25,4,11,organic,,organic_2023_11
2338,2024-06-02,1,18,direct_mail,,direct_mail_2024_06
2339,2024-09-04,2,21,paid_social,buyer_file,meta_buyer_file_2024_09
2340,2024-01-14,4,13,organic,,organic_2024_01
2341,2023-09-27,4,9,organic,,organic_2023_09
2342,2023-03-04,1,3,direct_mail,,direct_mail_2023_03
2343,2023-11-05,3,11,email,,email_2023_11
2344,2023-02-16,2,2,paid_social,acquisition,meta_acquisition_2023_02
2345,2023-05-28,2,5,paid_social,buyer_file,meta_buyer_file_2023_05
2346,2024-02-15,2,14,paid_social,acquisition,meta_acquisition_2024_02
2347,2024-05-31,4,17,organic,,organic_2024_05
2348,2024-01-15,4,13,organic,,organic_2024_01
2349,2024-09-10,4,21,organic,,organic_2024_09
2350,2023-12-02,3,12,email,,email_2023_12
2351,2023-03-20,3,3,email,,email_2023_03
2352,2023-05-14,2,5,paid_social,buyer_file,meta_buyer_file_2023_05
2353,2024-10-28,5,22,direct,,direct_2024_10
2354,2023-02-28,4,2,organic,,organic_2023_02
2355,2023-07-11,1,7,direct_mail,,direct_mail_2023_07
2356,2024-07-16,1,19,direct_mail,,direct_mail_2024_07
2357,2023-03-21,1,3,direct_mail,,direct_mail_2023_03
2358,2023-01-20,5,1,direct,,direct_2023_01
2359,2023-02-10,5,2,direct,,direct_2023_02
2360,2024-01-21,3,13,email,,email_2024_01
2361,2024-03-30,2,15,paid_social,buyer_file,meta_buyer_file_2024_03
2362,2024-07-17,2,19,paid_social,acquisition,meta_acquisition_2024_07
2363,2024-05-20,1,17,direct_mail,,direct_mail_2024_05
2364,2023-08-16,2,8,paid_social,buyer_file,meta_buyer_file_2023_08
2365,2024-10-21,2,22,paid_social,acquisition,meta_acquisition_2024_10
2366,2023-01-24,2,1,paid_social,buyer_file,meta_buyer_file_2023_01
2367,2023-04-16,3,4,email,,email_2023_04
2368,2023-09-01,3,9,email,,email_2023_09
2369,2023-06-27,5,6,direct,,direct_2023_06
2370,2024-01-19,5,13,direct,,direct_2024_01
2371,2023-08-02,3,8,email,,email_2023_08
2372,2024-07-04,1,19,direct_mail,,direct_mail_2024_07
2373,2023-10-03,4,10,organic,,organic_2023_10
2374,2024-09-04,2,21,paid_social,acquisition,meta_acquisition_2024_09
2375,2024-05-23,2,17,paid_social,buyer_file,meta_buyer_file_2024_05
2376,2024-10-18,1,22,direct_mail,,direct_mail_2024_10
2377,2024-08-23,1,20,direct_mail,,direct_mail_2024_08
2378,2023-08-26,4,8,organic,,organic_2023_08
2379,2023-06-04,4,6,organic,,organic_2023_06
2380,2024-04-04,4,16,organic,,organic_2024_04
2381,2024-06-29,5,18,direct,,direct_2024_06
2382,2023-12-30,1,12,direct_mail,,direct_mail_2023_12
2383,2023-05-10,2,5,paid_social,acquisition,meta_acquisition_2023_05
2384,2023-09-18,3,9,email,,email_2023_09
2385,2024-05-19,1,17,direct_mail,,direct_mail_2024_05
2386,2023-08-29,4,8,organic,,organic_2023_08
2387,2024-01-03,4,13,organic,,organic_2024_01
2388,2023-11-25,4,11,organic,,organic_2023_11
2389,2024-08-22,2,20,paid_social,acquisition,meta_acquisition_2024_08
2390,2023-11-04,2,11,paid_social,acquisition,meta_acquisition_2023_11
2391,2023-04-03,5,4,direct,,direct_2023_04
2392,2023-09-26,5,9,direct,,direct_2023_09
2393,2024-03-16,1,15,direct_mail,,direct_mail_2024_03
2394,2024-08-11,1,20,direct_mail,,direct_mail_2024_08
2395,2024-04-19,1,16,direct_mail,,direct_mail_2024_04
2396,2024-03-05,5,15,direct,,direct_2024_03
2397,2023-05-13,2,5,paid_social,buyer_file,meta_buyer_file_2023_05
2398,2023-08-22,2,8,paid_social,buyer_file,meta_buyer_file_2023_08
2399,2023-07-22,4,7,organic,,organic_2023_07
2400,2024-04-15,1,16,direct_mail,,direct_mail_2024_04
2401,2023-02-16,4,2,organic,,organic_2023_02
2402,2023-04-13,3,4,email,,email_2023_04
2403,2024-09-22,3,21,email,,email_2024_09
2404,2023-12-10,4,12,organic,,organic_2023_12
2405,2023-01-12,1,1,direct_mail,,direct_mail_2023_01
2406,2024-04-23,1,16,direct_mail,,direct_mail_2024_04
2407,2023-01-04,3,1,email,,email_2023_01
2408,2024-06-30,1,18,direct_mail,,direct_mail_2024_06
2409,2024-02-25,4,14,organic,,organic_2024_02
2410,2023-10-10,1,10,direct_mail,,direct_mail_2023_10
2411,2024-10-29,5,22,direct,,direct_2024_10
2412,2023-05-15,4,5,organic,,organic_2023_05
2413,2023-03-10,2,3,paid_social,buyer_file,meta_buyer_file_2023_03
2414,2024-08-07,1,20,direct_mail,,direct_mail_2024_08
2415,2024-04-10,3,16,email,,email_2024_04
2416,2024-08-29,3,20,email,,email_2024_08
2417,2023-01-23,4,1,organic,,organic_2023_01
2418,2023-05-19,1,5,direct_mail,,direct_mail_2023_05
2419,2024-10-19,2,22,paid_social,buyer_file,meta_buyer_file_2024_10
2420,2023-12-03,1,12,direct_mail,,direct_mail_2023_12
2421,2024-05-30,4,17,organic,,organic_2024_05
2422,2024-10-14,2,22,paid_social,buyer_file,meta_buyer_file_2024_10
2423,2024-04-11,1,16,direct_mail,,direct_mail_2024_04
2424,2024-07-12,5,19,direct,,direct_2024_07
2425,2023-03-13,2,3,paid_social,buyer_file,meta_buyer_file_2023_03
2426,2024-03-04,4,15,organic,,organic_2024_03
2427,2023-11-12,3,11,email,,email_2023_11
2428,2023-01-20,1,1,direct_mail,,direct_mail_2023_01
2429,2024-09-13,3,21,email,,email_2024_09
2430,2023-10-12,3,10,email,,email_2023_10
2431,2023-03-19,2,3,paid_social,acquisition,meta_acquisition_2023_03
2432,2024-01-21,5,13,direct,,direct_2024_01
2433,2024-06-24,3,18,email,,email_2024_06
2434,2023-09-16,5,9,direct,,direct_2023_09
2435,2024-06-07,1,18,direct_mail,,direct_mail_2024_06
2436,2024-09-05,5,21,direct,,direct_2024_09
2437,2024-10-06,3,22,email,,email_2024_10
2438,2023-06-03,3,6,email,,email_2023_06
2439,2023-10-31,4,10,organic,,organic_2023_10
2440,2023-01-20,2,1,paid_social,acquisition,meta_acquisition_2023_01
2441,2023-04-23,1,4,direct_mail,,direct_mail_2023_04
2442,2023-02-28,3,2,email,,email_2023_02
2443,2023-09-28,2,9,paid_social,buyer_file,meta_buyer_file_2023_09
2444,2023-12-09,5,12,direct,,direct_2023_12
2445,2023-05-27,2,5,paid_social,acquisition,meta_acquisition_2023_05
2446,2023-07-07,3,7,email,,email_2023_07
2447,2023-03-02,2,3,paid_social,buyer_file,meta_buyer_file_2023_03
2448,2024-03-11,2,15,paid_social,acquisition,meta_acquisition_2024_03
2449,2023-10-13,4,10,organic,,organic_2023_10
2450,2023-06-05,5,6,direct,,direct_2023_06
2451,2024-04-19,3,16,email,,email_2024_04
2452,2023-06-28,1,6,direct_mail,,direct_mail_2023_06
2453,2024-01-29,2,13,paid_social,buyer_file,meta_buyer_file_2024_01
2454,2024-09-09,4,21,organic,,organic_2024_09
2455,2024-05-03,5,17,direct,,direct_2024_05
2456,2023-07-11,2,7,paid_social,acquisition,meta_acquisition_2023_07
2457,2024-02-17,1,14,direct_mail,,direct_mail_2024_02
2458,2024-04-22,5,16,direct,,direct_2024_04
2459,2023-01-18,1,1,direct_mail,,direct_mail_2023_01
2460,2024-07-10,2,19,paid_social,buyer_file,meta_buyer_file_2024_07
2461,2023-11-01,1,11,direct_mail,,direct_mail_2023_11
2462,2023-12-04,3,12,email,,email_2023_12
2463,2024-03-14,3,15,email,,email_2024_03
2464,2024-02-15,1,14,direct_mail,,direct_mail_2024_02
2465,2023-01-05,1,1,direct_mail,,direct_mail_2023_01
2466,2024-10-19,5,22,direct,,direct_2024_10
2467,2023-11-11,2,11,paid_social,buyer_file,meta_buyer_file_2023_11
2468,2023-03-05,2,3,paid_social,buyer_file,meta_buyer_file_2023_03
2469,2023-07-18,1,7,direct_mail,,direct_mail_2023_07
2470,2024-07-01,2,19,paid_social,buyer_file,meta_buyer_file_2024_07
2471,2024-04-26,2,16,paid_social,buyer_file,meta_buyer_file_2024_04
2472,2023-06-20,5,6,direct,,direct_2023_06
2473,2023-03-22,4,3,organic,,organic_2023_03
2474,2024-08-24,2,20,paid_social,acquisition,meta_acquisition_2024_08
2475,2023-06-03,1,6,direct_mail,,direct_mail_2023_06
2476,2024-07-11,3,19,email,,email_2024_07
2477,2024-03-31,3,15,email,,email_2024_03
2478,2023-04-03,5,4,direct,,direct_2023_04
2479,2023-07-24,1,7,direct_mail,,direct_mail_2023_07
2480,2024-05-30,5,17,direct,,direct_2024_05
2481,2024-06-01,4,18,organic,,organic_2024_06
2482,2023-02-12,5,2,direct,,direct_2023_02
2483,2024-10-06,5,22,direct,,direct_2024_10
2484,2023-05-29,4,5,organic,,organic_2023_05
2485,2024-07-28,1,19,direct_mail,,direct_mail_2024_07
2486,2024-02-17,1,14,direct_mail,,direct_mail_2024_02
2487,2023-01-08,2,1,paid_social,acquisition,meta_acquisition_2023_01
2488,2023-02-28,5,2,direct,,direct_2023_02
2489,2023-07-21,1,7,direct_mail,,direct_mail_2023_07
2490,2024-08-09,2,20,paid_social,buyer_file,meta_buyer_file_2024_08
2491,2024-02-22,1,14,direct_mail,,direct_mail_2024_02
2492,2023-01-03,2,1,paid_social,acquisition,meta_acquisition_2023_01
2493,2023-05-13,2,5,paid_social,acquisition,meta_acquisition_2023_05
2494,2023-02-19,2,2,paid_social,acquisition,meta_acquisition_2023_02
2495,2023-01-09,2,1,paid_social,buyer_file,meta_buyer_file_2023_01
2496,2023-08-10,3,8,email,,email_2023_08
2497,2024-10-16,1,22,direct_mail,,direct_mail_2024_10
2498,2024-04-16,4,16,organic,,organic_2024_04
2499,2024-08-11,3,20,email,,email_2024_08
2500,2024-03-16,1,15,direct_mail,,direct_mail_2024_03
90375,2024-04-21,1,16,direct_mail,,dm_2024_spring_prospect
90308,2024-03-29,1,15,direct_mail,,dm_2024_spring_prospect
90059,2024-03-26,1,15,direct_mail,,dm_2024_spring_prospect
90244,2024-04-21,1,16,direct_mail,,dm_2024_spring_prospect
90214,2024-03-29,1,15,direct_mail,,dm_2024_spring_prospect
90263,2024-04-02,1,16,direct_mail,,dm_2024_spring_prospect
90254,2024-04-09,1,16,direct_mail,,dm_2024_spring_prospect
90128,2024-04-19,1,16,direct_mail,,dm_2024_spring_prospect
90044,2024-04-10,1,16,direct_mail,,dm_2024_spring_prospect
90255,2024-03-30,1,15,direct_mail,,dm_2024_spring_prospect
90022,2024-04-20,1,16,direct_mail,,dm_2024_spring_prospect
90065,2024-04-27,1,16,direct_mail,,dm_2024_spring_prospect
90283,2024-04-08,1,16,direct_mail,,dm_2024_spring_prospect
90355,2024-04-26,1,16,direct_mail,,dm_2024_spring_prospect
90290,2024-04-12,1,16,direct_mail,,dm_2024_spring_prospect
90102,2024-03-20,1,15,direct_mail,,dm_2024_spring_prospect
90121,2024-04-29,1,16,direct_mail,,dm_2024_spring_prospect
90037,2024-09-25,1,21,direct_mail,,dm_2024_fall_prospect
90389,2024-10-02,1,22,direct_mail,,dm_2024_fall_prospect
90220,2024-10-09,1,22,direct_mail,,dm_2024_fall_prospect
90027,2024-10-16,1,22,direct_mail,,dm_2024_fall_prospect
90225,2024-10-05,1,22,direct_mail,,dm_2024_fall_prospect
90349,2024-10-07,1,22,direct_mail,,dm_2024_fall_prospect
90025,2024-10-05,1,22,direct_mail,,dm_2024_fall_prospect
90217,2024-10-07,1,22,direct_mail,,dm_2024_fall_prospect
90261,2024-10-24,1,22,direct_mail,,dm_2024_fall_prospect
90183,2024-10-19,1,22,direct_mail,,dm_2024_fall_prospect
90081,2024-09-20,1,21,direct_mail,,dm_2024_fall_prospect
90179,2024-10-15,1,22,direct_mail,,dm_2024_fall_prospect
90008,2024-10-23,1,22,direct_mail,,dm_2024_fall_prospect
90305,2024-09-18,1,21,direct_mail,,dm_2024_fall_prospect
90122,2024-10-04,1,22,direct_mail,,dm_2024_fall_prospect
90372,2024-09-28,1,21,direct_mail,,dm_2024_fall_prospect
90015,2024-10-13,1,22,direct_mail,,dm_2024_fall_prospect
90386,2024-10-20,1,22,direct_mail,,dm_2024_fall_prospect
90300,2024-09-19,1,21,direct_mail,,dm_2024_fall_prospect
90003,2024-09-21,1,21,direct_mail,,dm_2024_fall_prospect
